experiment_name,run_dir,output_root,run_date,status,cleanable,archived,archived_note,config_sha1,config_hash_type,config_path,config_source,effective_config_path,effective_config_sha1,summary_path,avg_mae,avg_r2,win_both,dataset_count,seed_count,key_hparams,error
outputs_supp_eval_s4_v19_5seeds/S4/0052,outputs_supp_eval_s4_v19_5seeds/S4/0052,outputs_supp_eval_s4_v19_5seeds,2026-04-14T12:58:00+08:00,success,false,false,,dfc8fc0deaae91b4c16c26847914127a5c402300,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0052/config.resolved.yaml,dfc8fc0deaae91b4c16c26847914127a5c402300,outputs_supp_eval_s4_v19_5seeds/S4/0052/metrics/summary_vs_paper.csv,73.350120,0.839682,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0052"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0179,outputs_supp_eval_s4_v19_5seeds/S4/0179,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:03:17+08:00,success,false,false,,72074c40944ff92c0f97acf1d09383efae5655eb,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0179/config.resolved.yaml,72074c40944ff92c0f97acf1d09383efae5655eb,outputs_supp_eval_s4_v19_5seeds/S4/0179/metrics/summary_vs_paper.csv,15.806416,0.964804,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0179""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0179"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0179"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0180,outputs_supp_eval_s4_v19_5seeds/S4/0180,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:06:10+08:00,success,false,false,,c00b0b0a6abeca74dd4c0a2e23fb856acdb92aaa,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0180/config.resolved.yaml,c00b0b0a6abeca74dd4c0a2e23fb856acdb92aaa,outputs_supp_eval_s4_v19_5seeds/S4/0180/metrics/summary_vs_paper.csv,30.212615,0.814133,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0180""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0180"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0180"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0234,outputs_supp_eval_s4_v19_5seeds/S4/0234,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:08:31+08:00,success,false,false,,87ea8d3daaa564b63b6a4e44514dabd0099a04bb,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0234/config.resolved.yaml,87ea8d3daaa564b63b6a4e44514dabd0099a04bb,outputs_supp_eval_s4_v19_5seeds/S4/0234/metrics/summary_vs_paper.csv,24.241518,0.957375,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0234""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0234"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0234"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0235,outputs_supp_eval_s4_v19_5seeds/S4/0235,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:12:08+08:00,success,false,false,,73083255d9e75e70d19c3c99eccc7b49cebfeb1f,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0235/config.resolved.yaml,73083255d9e75e70d19c3c99eccc7b49cebfeb1f,outputs_supp_eval_s4_v19_5seeds/S4/0235/metrics/summary_vs_paper.csv,26.437112,0.823365,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0235""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0235"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0235"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0260,outputs_supp_eval_s4_v19_5seeds/S4/0260,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:16:20+08:00,success,false,false,,e2445907fc52704632a5aacb5414ee8911797d3d,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0260/config.resolved.yaml,e2445907fc52704632a5aacb5414ee8911797d3d,outputs_supp_eval_s4_v19_5seeds/S4/0260/metrics/summary_vs_paper.csv,36.452063,0.820966,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0260""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0260"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0260"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0261,outputs_supp_eval_s4_v19_5seeds/S4/0261,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:18:04+08:00,success,false,false,,bdca0442a22d0f3df10b589b9e8ba11dd8f7d162,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0261/config.resolved.yaml,bdca0442a22d0f3df10b589b9e8ba11dd8f7d162,outputs_supp_eval_s4_v19_5seeds/S4/0261/metrics/summary_vs_paper.csv,58.191907,0.705635,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0261""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0261"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0261"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0264,outputs_supp_eval_s4_v19_5seeds/S4/0264,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:22:22+08:00,success,false,false,,358b34f65332547035626f57aa5ab232521f00a7,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0264/config.resolved.yaml,358b34f65332547035626f57aa5ab232521f00a7,outputs_supp_eval_s4_v19_5seeds/S4/0264/metrics/summary_vs_paper.csv,33.293080,0.827276,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0264""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0264"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0264"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0317,outputs_supp_eval_s4_v19_5seeds/S4/0317,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:26:21+08:00,success,false,false,,19cd36d479bcd0d529e8946540b942bdef32cf99,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0317/config.resolved.yaml,19cd36d479bcd0d529e8946540b942bdef32cf99,outputs_supp_eval_s4_v19_5seeds/S4/0317/metrics/summary_vs_paper.csv,13.961772,0.969250,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0317""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0317"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0317"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0319,outputs_supp_eval_s4_v19_5seeds/S4/0319,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:31:17+08:00,success,false,false,,3bdad971c225da0129d037ea1b230d0b662e3dd9,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0319/config.resolved.yaml,3bdad971c225da0129d037ea1b230d0b662e3dd9,outputs_supp_eval_s4_v19_5seeds/S4/0319/metrics/summary_vs_paper.csv,13.813260,0.969607,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0319""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0319"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0319"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0321,outputs_supp_eval_s4_v19_5seeds/S4/0321,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:37:44+08:00,success,false,false,,5c05796eb66da48cd0ddd1bff5cf34c5b051c4a0,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0321/config.resolved.yaml,5c05796eb66da48cd0ddd1bff5cf34c5b051c4a0,outputs_supp_eval_s4_v19_5seeds/S4/0321/metrics/summary_vs_paper.csv,5.819874,0.996049,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0321""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0321"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0321"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0323,outputs_supp_eval_s4_v19_5seeds/S4/0323,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:42:55+08:00,success,false,false,,1945d77426c465f04224f9dc4a00c18ff3462049,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0323/config.resolved.yaml,1945d77426c465f04224f9dc4a00c18ff3462049,outputs_supp_eval_s4_v19_5seeds/S4/0323/metrics/summary_vs_paper.csv,6.571191,0.995323,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0323""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0323"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0323"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v19_5seeds/S4/0331,outputs_supp_eval_s4_v19_5seeds/S4/0331,outputs_supp_eval_s4_v19_5seeds,2026-04-14T13:47:16+08:00,success,false,false,,77a124323c33861fefb8922713bcebff9d79e1fa,file_sha1,,runtime,outputs_supp_eval_s4_v19_5seeds/S4/0331/config.resolved.yaml,77a124323c33861fefb8922713bcebff9d79e1fa,outputs_supp_eval_s4_v19_5seeds/S4/0331/metrics/summary_vs_paper.csv,12.745105,0.961750,0,1,5,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0331""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 13, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0331"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""supp.sheet"": ""S4"", ""supp.target_dataset"": ""0331"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v2_pilot/S4/0019,outputs_supp_eval_s4_v2_pilot/S4/0019,outputs_supp_eval_s4_v2_pilot,2026-02-12T19:18:48+08:00,success,false,false,,95de370010d462cebf8e181389acd962a53f3d8f,,configs/supp_eval_single_task_v2.yaml,heuristic_version_match,experiments/configs/bef2b93befefcaef002c294a707b444c18de575b.yaml,bef2b93befefcaef002c294a707b444c18de575b,outputs_supp_eval_s4_v2_pilot/S4/0019/metrics/summary_vs_paper.csv,60.709444,0.845023,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": false, ""models.CLIP_MULT"": 2.5, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.15, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.05, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 6}",
outputs_supp_eval_s4_v2_pilot/S4/0052,outputs_supp_eval_s4_v2_pilot/S4/0052,outputs_supp_eval_s4_v2_pilot,2026-02-12T19:21:46+08:00,success,false,false,,3706a0bf31889965fe053be9c5c111ca35bc7a81,,configs/supp_eval_single_task_v2.yaml,heuristic_version_match,experiments/configs/bef2b93befefcaef002c294a707b444c18de575b.yaml,bef2b93befefcaef002c294a707b444c18de575b,outputs_supp_eval_s4_v2_pilot/S4/0052/metrics/summary_vs_paper.csv,91.587966,0.703134,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": false, ""models.CLIP_MULT"": 2.5, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.15, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.05, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 6}",
outputs_supp_eval_s4_v2_pilot/S4/0179,outputs_supp_eval_s4_v2_pilot/S4/0179,outputs_supp_eval_s4_v2_pilot,2026-02-12T19:25:12+08:00,success,false,false,,2fc1ed32ede9eb0e6a3b728bfd5a2ae2fc8ccbde,,configs/supp_eval_single_task_v2.yaml,heuristic_version_match,experiments/configs/bef2b93befefcaef002c294a707b444c18de575b.yaml,bef2b93befefcaef002c294a707b444c18de575b,outputs_supp_eval_s4_v2_pilot/S4/0179/metrics/summary_vs_paper.csv,11.811525,0.972073,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0179""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": false, ""models.CLIP_MULT"": 2.5, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0179"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.15, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.05, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 6}",
